0,2,0.0,0.044818000000000004,0.12549000000000002,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.066184,0.0,0.0,0.0,0.016,0.0,0.14190999999999998,0.10293,0.0,0.086409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023955,0.0,0.0,0.002502,0.0060072,0.017487
1,2,0.046256,0.019608,0.098039,0.0,0.013999999999999999,0.047619,0.028886000000000002,0.0063006,0.0,0.051704999999999994,0.08046,0.081696,0.11712,0.021,0.031745999999999996,0.006999999999999999,0.0098039,0.030802999999999997,0.18507,0.0,0.14311,0.0,0.078899,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010159999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013536000000000001,0.0,0.011454,0.029985,0.0024206999999999996,0.0037349,0.010012,0.064836
2,2,0.013216,0.0,0.13922,0.0,0.12300000000000001,0.032313,0.026135000000000002,0.010801,0.12167,0.013751,0.14559,0.046536,0.021622,0.0,0.39683,0.003,0.008403399999999998,0.11331,0.072533,0.017602,0.045905,0.0,0.21284,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012605,0.0,0.0,0.033613,0.0,0.0028011,0.0027210999999999997,0.0,0.0,0.0022805,0.014663999999999998,0.0,0.008498100000000001,0.030650999999999998,0.00050431,0.0080082,0.048458,0.14255
3,2,0.0,0.0,0.0,0.0,0.063,0.0,0.042641000000000005,0.05670599999999999,0.058935,0.034652999999999996,0.11877,0.032057999999999996,0.055855999999999996,0.0,0.0,0.0155,0.0,0.0,0.1696,0.0,0.027902999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014048,0.0,0.004218199999999999,0.0,0.0,0.0023031999999999996,0.0039046999999999997,0.011995
4,2,0.0,0.0,0.0,0.0,0.063,0.0,0.042641000000000005,0.05670599999999999,0.058935,0.034652999999999996,0.11877,0.032057999999999996,0.055855999999999996,0.0,0.0,0.0155,0.0,0.0,0.1696,0.0,0.027902999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013843000000000001,0.0,0.0041567,0.0,0.0,0.0023031999999999996,0.0039046999999999997,0.011995
5,2,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.16652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022867,0.0,0.0,0.0,0.0,0.0018157,0.0014017,0.003346
6,2,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.035204,0.36782,0.13237000000000002,0.0,0.0,0.0,0.048,0.0,0.035204,0.20533,0.0,0.057606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055373,0.0,0.0050496000000000004,0.0089955,0.0,0.00060917,0.00030036,0.007007600000000001
7,2,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.16922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021124,0.0,0.0,0.0,0.0,0.0013164000000000001,0.0010012,0.0030303
8,2,0.03304,0.0,0.090196,0.0,0.061,0.0,0.041264999999999996,0.0,0.1749,0.041804,0.29119,0.09514,0.0,0.0,0.0,0.0,0.0,0.016502,0.0656,0.19417,0.18002,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008250799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084034,0.0,0.0,0.0,0.0,0.0,0.0,0.027788999999999998,0.0,0.005573,0.033816000000000006,0.0011095,0.007938299999999999,0.044453,0.07929299999999999
9,2,0.013216,0.008403399999999998,0.15098,0.0,0.019,0.054422000000000005,0.052270000000000004,0.0,0.011406999999999999,0.0,0.0,0.066184,0.045045,0.0,0.027211000000000003,0.0,0.0,0.013201,0.089067,0.0033003,0.06390599999999999,0.0,0.034862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.009122,0.0030763,0.0,0.0075128,0.013493000000000002,0.0,0.00066182,0.0042049999999999995,0.047222
