0,1,0.011006,0.010989,0.010968,0.010944,0.010914,0.010879,0.010837000000000001,0.010786,0.010726000000000001,0.010653,0.010565999999999999,0.010461,0.010336,0.010186,0.009947,0.0096279,0.009256799999999999,0.0088268,0.0083306,0.0077608,0.007109600000000001,0.0063684,0.006728399999999999,0.0069469,0.007042199999999999,0.0070304,0.006926399999999999,0.007462600000000001,0.007959,0.0084141,0.008827600000000001,0.009200299999999998,0.0095344,0.0098311,0.010092,0.010322,0.010523000000000001,0.010697,0.010482,0.010762,0.010967,0.010988,0.011004,0.011018,0.011028,0.011036,0.011044,0.011049,0.011053,0.011056,0.011056999999999999,0.011056999999999999,0.011056,0.011054000000000001,0.011049,0.011042,0.011034,0.011023999999999999,0.011012000000000001,0.010995999999999999,0.010976999999999999,0.010955,0.010927,0.010894,0.010855,0.010742,0.010506999999999999,0.010239,0.009937999999999999,0.009601100000000001,0.009228499999999999,0.0088196,0.0083774,0.0088198,0.009228700000000001,0.009440299999999999,0.0091559,0.008833200000000001,0.0084724,0.0080738,0.008472,0.008832600000000001,0.0091552,0.009440500000000001,0.0096905,0.009907700000000002,0.010094,0.010253,0.010388,0.010503,0.0106,0.010681999999999999,0.010751,0.010808,0.010856000000000001,0.010896,0.01093,0.010957,0.010981,0.011000000000000001
1,2,0.061278,0.06169500000000001,0.062213,0.062854,0.063649,0.064634,0.065855,0.067368,0.069243,0.07156599999999999,0.074446,0.078015,0.082439,0.087921,0.081946,0.076711,0.072285,0.068481,0.065148,0.062162,0.059422,0.056842,0.054358000000000004,0.05191799999999999,0.049481,0.047021,0.044519,0.046446,0.048253,0.049932,0.051475,0.052881,0.054152,0.055292999999999995,0.056308000000000004,0.057209,0.05800399999999999,0.058696000000000005,0.057297,0.05864,0.059608,0.059588999999999996,0.059571000000000006,0.059556,0.059542,0.059528,0.059516,0.059502,0.059488,0.059473000000000005,0.05945399999999999,0.059434,0.059410000000000004,0.059382000000000004,0.059346,0.059305,0.059254999999999995,0.059196000000000006,0.059124,0.059038,0.058935,0.058811,0.058662,0.05848300000000001,0.05826799999999999,0.05766,0.056396,0.054961,0.053341999999999994,0.051533,0.049531,0.047337,0.044964,0.047337,0.049530000000000005,0.050664,0.049136,0.047406000000000004,0.045471,0.043332999999999997,0.04547,0.047405,0.049135000000000005,0.050664,0.052003999999999995,0.053166,0.05416699999999999,0.055023,0.055753,0.056371000000000004,0.05689299999999999,0.05733200000000001,0.057701,0.058009000000000005,0.058267,0.058482000000000006,0.058661000000000005,0.05881,0.058934,0.059036
2,2,0.006759899999999999,0.006762899999999999,0.006766500000000001,0.006770699999999999,0.006775799999999999,0.0067818,0.006789,0.0067975,0.0068077,0.006819800000000001,0.0068341999999999995,0.0068514,0.0068718,0.0068961,0.0068837,0.0068432,0.006797399999999999,0.0067456,0.0066874,0.0066227000000000005,0.006551100000000001,0.0064709,0.0063835,0.006289,0.0061875,0.0060795,0.0059661,0.006471800000000001,0.007018600000000001,0.007616599999999999,0.007536399999999999,0.0074679,0.0074104,0.007361799999999999,0.0073201,0.0072861,0.0072584,0.0072350999999999995,0.006972399999999999,0.0070581,0.0071077,0.0070501,0.0069999,0.0069587,0.006923100000000001,0.006893000000000001,0.006868000000000001,0.0068468999999999995,0.006829000000000001,0.0068137,0.0067992,0.006787100000000001,0.0067765,0.006766899999999999,0.006756399999999999,0.0067462,0.0067358999999999995,0.0067253,0.006714,0.0067015,0.0066875,0.0066715,0.0066531,0.0066316000000000005,0.0066062,0.0065365,0.0063926,0.0062292,0.0060453,0.00584,0.0056132,0.005364,0.0050948,0.0053637,0.005612300000000001,0.005741,0.0055681,0.0053715,0.005152,0.0049093999999999995,0.0051513999999999996,0.0053707,0.0055669,0.0057405,0.0058927,0.0060251,0.0061378,0.006234300000000001,0.0063165,0.0063862,0.0064452,0.006495,0.0065367,0.0065717,0.0066007999999999995,0.0066251999999999995,0.0066454999999999995,0.0066623,0.0066763000000000005,0.0066879999999999995
3,2,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37903000000000003,0.37677,0.3727,0.36803,0.36269,0.35662,0.34975,0.342,0.33334,0.32371,0.31309000000000003,0.30146999999999996,0.28888,0.27538,0.28889000000000004,0.30148,0.3131,0.32372,0.33336,0.34203,0.34978000000000004,0.35666,0.36275,0.36809000000000003,0.37274,0.36407,0.37278,0.37908000000000003,0.37908000000000003,0.37909,0.37909,0.3791,0.3791,0.3791,0.37911,0.37911,0.37911,0.3791,0.3791,0.37908000000000003,0.37906,0.37903000000000003,0.37898000000000004,0.37892,0.37884,0.37873,0.37858,0.37839,0.37815,0.37783,0.37743000000000004,0.37690999999999997,0.374,0.36696999999999996,0.35896,0.34991,0.33976,0.32849,0.31611999999999996,0.30269,0.32165,0.34021,0.35239000000000004,0.34675,0.3402,0.33266999999999997,0.32414,0.34888,0.37440999999999997,0.37699,0.37898000000000004,0.38045999999999996,0.38153000000000004,0.38225,0.38271,0.38295,0.38303000000000004,0.38299,0.38287,0.38268,0.38245999999999997,0.38222,0.38195999999999997,0.38171,0.38145999999999997,0.38123,0.381
4,1,7.5029e-06,7.491e-06,7.491e-06,7.491e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4909000000000006e-06,7.4461e-06,7.3657000000000005e-06,7.2734000000000005e-06,7.1679e-06,7.0479e-06,7.255700000000001e-06,7.6034e-06,6.9153e-06,6.4077e-06,6.211900000000001e-06,5.9928e-06,5.7514e-06,5.4894e-06,5.7645000000000005e-06,6.0206e-06,6.256799999999999e-06,6.4726e-06,6.711599999999999e-06,7.6402e-06,8.2711e-06,7.6525e-06,7.7604e-06,8.0621e-06,8.396e-06,8.4777e-06,9.0278e-06,9.1279e-06,1.0082000000000001e-05,9.1269e-06,9.4377e-06,8.905199999999999e-06,8.457899999999999e-06,8.5818e-06,8.9538e-06,9.4246e-06,1e-05,9.419800000000001e-06,9.5587e-06,1.0151e-05,1.0865999999999999e-05,1.014e-05,9.5377e-06,9.0378e-06,8.622e-06,8.2753e-06,7.985e-06,7.7409e-06,7.5339e-06,7.4755e-06,7.4498e-06,7.4187e-06,7.336599999999999e-06,7.1698e-06,6.9797e-06,6.764700000000001e-06,6.6152e-06,6.7996e-06,6.0446000000000005e-06,5.6686e-06,6.142899999999999e-06,6.6471e-06,7.0712999999999995e-06,7.2792e-06,6.4685e-06,5.809e-06,5.1814e-06,5.0680000000000004e-06,5.1522e-06,5.369199999999999e-06,6.2901e-06,7.266699999999999e-06,8.3399e-06,7.9324e-06,7.5937e-06,7.3138999999999995e-06,7.0838e-06,7.0529e-06,7.154299999999999e-06,7.236900000000001e-06,7.3041e-06,7.3588e-06,7.4032000000000005e-06,7.439299999999999e-06,7.4686e-06,7.4924000000000005e-06,7.5118e-06
5,2,9.703099999999999e-06,9.6914e-06,9.691699999999999e-06,9.6921e-06,9.6925e-06,9.693e-06,9.6935e-06,9.6942e-06,9.695e-06,9.696e-06,9.6971e-06,9.6984e-06,9.699999999999999e-06,9.701900000000001e-06,9.6462e-06,9.5445e-06,9.428e-06,9.2948e-06,9.1434e-06,9.3156e-06,9.6233e-06,8.890499999999999e-06,8.3332e-06,8.0828e-06,7.804e-06,7.497999999999999e-06,7.166900000000001e-06,7.539600000000001e-06,7.8923e-06,8.2242e-06,8.5357e-06,8.8713e-06,9.899e-06,1.0633e-05,1.0123e-05,1.0349e-05,1.078e-05,1.1257e-05,1.1399e-05,1.2172e-05,1.2509000000000002e-05,1.3683e-05,1.2985999999999999e-05,1.3604e-05,1.3435e-05,1.3418e-05,1.4052999999999999e-05,1.5029000000000001e-05,1.6216e-05,1.764e-05,1.8064000000000002e-05,1.9393e-05,1.8789000000000003e-05,1.8495e-05,1.6917e-05,1.5595999999999998e-05,1.4489000000000001e-05,1.356e-05,1.2779e-05,1.2122999999999999e-05,1.1568e-05,1.1099000000000002e-05,1.0817999999999999e-05,1.0604e-05,1.0412000000000001e-05,1.0176e-05,9.8481e-06,9.5109e-06,9.16e-06,8.8833e-06,8.9473e-06,8.0775e-06,7.5914e-06,8.170399999999999e-06,8.7853e-06,9.291499999999999e-06,9.4825e-06,8.664e-06,8.0071e-06,7.3941e-06,7.5539e-06,7.968200000000001e-06,8.5911e-06,9.2881e-06,1.0086e-05,1.1017e-05,1.0498e-05,1.0072000000000001e-05,9.724400000000001e-06,9.4421e-06,9.3711e-06,9.4419e-06,9.5013e-06,9.551e-06,9.5925e-06,9.6271e-06,9.6559e-06,9.6798e-06,9.6997e-06,9.7162e-06
6,2,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031874000000000004,0.0031683,0.0031341,0.0030948,0.00305,0.0029989,0.0029414000000000003,0.0028768,0.0028034,0.0027221,0.0026328000000000002,0.0025350999999999998,0.0024293,0.0023156999999999995,0.0024293,0.0025351999999999996,0.0026329,0.0027221999999999997,0.0028033000000000003,0.0028769000000000004,0.0029425000000000002,0.0029996,0.0030507,0.0030958,0.0031351,0.0030623,0.0031358000000000002,0.0031886999999999996,0.0031896,0.0031885999999999998,0.0031888000000000003,0.0031882,0.0031877,0.0031877,0.003188,0.0031883000000000002,0.0031886999999999996,0.003188,0.003188,0.0031884,0.0031888999999999997,0.003188,0.0031872,0.0031866,0.0031861,0.0031857,0.0031855,0.0031854,0.0031857,0.0031863000000000004,0.0031874000000000004,0.003189,0.0031721,0.0031224,0.0030668,0.0030052,0.0029378,0.0028649,0.002786,0.0027032,0.0029203000000000002,0.0031519,0.0033461,0.0033918,0.0034465000000000003,0.0031381,0.0028614,0.0028930999999999996,0.0029244,0.0029544000000000003,0.0029826,0.0030089,0.0030329000000000003,0.0030532,0.0030713,0.0030873000000000003,0.0031014,0.0031138000000000003,0.0031248,0.0031341999999999997,0.0031423,0.0031491999999999996,0.0031550999999999997,0.0031601,0.0031644000000000004,0.0031680999999999996,0.0031711
7,2,0.011699,0.011724,0.011752,0.011786,0.011826,0.011874,0.01193,0.011996,0.012075,0.012167,0.012277,0.012406,0.012559,0.012739,0.012875,0.012984,0.013111000000000001,0.013258,0.013428,0.012785,0.012185,0.011613,0.011062,0.010523000000000001,0.0099886,0.009455100000000001,0.0089192,0.0092732,0.0096036,0.009909000000000001,0.010189,0.010443000000000001,0.010672,0.010877,0.011058,0.011219,0.011359999999999999,0.011484000000000001,0.011198999999999999,0.011453,0.011633,0.011623,0.011612,0.011604000000000001,0.011595999999999999,0.011589,0.011583,0.011578,0.011573,0.011569,0.011563,0.011557,0.011552,0.011545,0.011537,0.011528,0.011517,0.011504,0.01149,0.011472,0.011452,0.011427,0.011398,0.011363,0.011321,0.011203,0.010957,0.010678,0.010362999999999999,0.010012,0.0096231,0.0091965,0.008735399999999999,0.009196600000000001,0.0096229,0.0098434,0.0095468,0.0092103,0.008834100000000001,0.0084185,0.0088336,0.0092096,0.0095459,0.0098434,0.010104,0.010329999999999999,0.010523999999999999,0.01069,0.010832,0.010951,0.011053,0.011138,0.01121,0.011269,0.01132,0.011361,0.011396,0.011425,0.011448999999999999,0.011469
8,2,0.0057294,0.0057301999999999995,0.0057312,0.005732500000000001,0.0057342,0.0057363,0.0057391000000000005,0.0057426000000000005,0.0057469999999999995,0.0057528,0.005760100000000001,0.0057695,0.0057815,0.0057968,0.0057817,0.0057439,0.005703100000000001,0.0056597999999999996,0.005614500000000001,0.005568600000000001,0.0055233999999999995,0.0054797,0.0054412,0.0051464,0.004868,0.0045991999999999995,0.0043354,0.0045079,0.0046717,0.004825199999999999,0.0049675,0.0050981,0.0052175,0.005325,0.0054201,0.0055054,0.005581,0.0056471,0.0055124,0.0056416,0.0057345,0.0057335,0.0057309,0.0057298,0.0057280000000000005,0.0057263,0.0057253,0.0057244,0.0057235,0.0057226,0.0057204,0.0057185000000000005,0.0057168,0.0057148,0.0057108,0.0057063,0.005701100000000001,0.005695,0.0056878,0.0056793,0.0056692,0.005657100000000001,0.0056427,0.0056255,0.0056048,0.0055464,0.0054249,0.0052868,0.0051311,0.004957100000000001,0.004764899999999999,0.004553499999999999,0.0043251999999999995,0.0045537,0.004764899999999999,0.0048743,0.0047276,0.0045608,0.0043743,0.0041684,0.0043739,0.004560100000000001,0.0047268,0.0048743,0.0050037,0.0051162,0.0052118,0.0052937,0.0053635,0.0054226000000000005,0.0054727,0.0055149,0.0055504,0.00558,0.0056048,0.0056255,0.0056427,0.005657,0.005668899999999999,0.0056788
9,2,0.051014,0.051014,0.051014,0.051014,0.051014,0.051014,0.051014,0.051014,0.051014,0.051015,0.051015,0.051015,0.051015,0.051016000000000006,0.050711,0.050164,0.049536000000000004,0.048819,0.048003,0.047079,0.046038,0.044873,0.043578,0.04215,0.040589,0.038897,0.037083,0.038905,0.040606,0.042178,0.043619,0.044927999999999996,0.046110000000000005,0.047172000000000006,0.048119999999999996,0.048964999999999995,0.049718,0.050384,0.049256,0.05049,0.051412,0.051497,0.051597000000000004,0.05172,0.051868,0.052047,0.052265,0.052529,0.052848,0.053235000000000005,0.053701,0.054266999999999996,0.054951,0.055778999999999995,0.056778999999999996,0.057989,0.059451,0.061219,0.063356,0.065936,0.063154,0.060823,0.05885800000000001,0.057188,0.05575,0.054166,0.05216900000000001,0.050189,0.048188,0.046137,0.044013,0.041803,0.039501999999999995,0.041408999999999994,0.043173,0.044032,0.042599,0.041016000000000004,0.039276,0.037377,0.039176,0.040805,0.04226,0.043548,0.044675,0.045654,0.046495999999999996,0.047217,0.047831,0.048351,0.048791,0.04916,0.049471,0.04973,0.049947000000000005,0.050128,0.050279000000000004,0.050404000000000004,0.050509,0.050595
