0,7,0.076487,0.01407,0.27557,0.93384,0.055163,0.098398,0.82801,0.94773,0.95888,0.54368,0.51877,0.49171000000000004,0.054915,0.4875,0.8333299999999999,0.59621,0.62162,0.73469,0.37975,0.064815,0.46998,0.06804099999999999,0.0029666000000000002,0.26961,0.91461,0.03936,0.049544,0.8124600000000001,0.92805,0.94073,0.48373999999999995,0.53308,0.49978999999999996,0.018288,0.49398000000000003,0.84211,0.37466,0.65094,0.69388,0.38158000000000003,0.012327,0.56323,0.06666699999999999,0.0027611999999999997,0.26316,0.9159299999999999,0.04244,0.055472,0.81518,0.92805,0.94073,0.44075,0.46096000000000004,0.42186,0.019384000000000002,0.48235,0.84375,0.26738,0.64423,0.69072,0.37333,0.010069,0.71483,0.057291999999999996,0.0015957,0.17912999999999998,0.91515,0.019814,0.053623000000000004,0.81462,0.92745,0.94001,0.39311999999999997,0.40012,0.3751,0.017886000000000003,0.40541,0.85,0.25640999999999997,0.64423,0.69072,0.37838,0.0061135,0.74722,0.052464,0.00073894,0.20640999999999998,0.91709,0.018275,0.053701,0.8282700000000001,0.92745,0.94001,0.39279000000000003,0.40012,0.3751,0.017886000000000003,0.39474000000000004,0.8484799999999999,0.15464,0.64423,0.69072,0.37838,0.0045604999999999995,0.99449,0.048246,0.0006018,0.1782,0.91709,0.018275,0.033606,0.8282700000000001,0.92745,0.94001,0.38402,0.43255,0.40092,0.017886000000000003,0.38961,0.8404299999999999,0.15464,0.66055,0.69072,0.38356,0.0035472,1.0,0.048246,0.0006018,0.1782,0.91709,0.018275,0.033006,0.8282700000000001,0.92745,0.94001,0.36322,0.43255,0.40092,0.015699,0.38961,0.8333299999999999,0.15464,0.66055,0.69072,0.38356,0.0024825,1.0
1,4,0.38527,0.040125,0.44318,0.8643,0.20651,0.33638,0.7381800000000001,0.89335,0.8992,0.091933,0.13971,0.14603,0.023996,0.45,0.52564,0.63407,0.59459,0.68367,0.35443,0.21914,0.39446,0.41443,0.047918999999999996,0.35049,0.8323299999999999,0.15375,0.32595,0.7133,0.86155,0.86541,0.11255,0.15875999999999998,0.16709000000000002,0.036028,0.6506,0.63158,0.61433,0.53774,0.8265299999999999,0.35525999999999996,0.17874,0.34547,0.71313,0.15788,0.46411,0.82331,0.26525,0.54723,0.70981,0.8484,0.85454,0.27649,0.30371,0.3,0.012406,0.71765,0.47917,0.73529,0.54808,0.43299,0.34667,0.35996999999999996,0.30478,0.63889,0.13132,0.32,0.81367,0.13437000000000002,0.58986,0.70114,0.8388200000000001,0.84551,0.24458000000000002,0.26861999999999997,0.27037,0.022536,0.72973,0.48,0.73077,0.45673,0.7732,0.35135,0.32706999999999997,0.29322,0.58506,0.13058,0.36874,0.81539,0.12393,0.5907100000000001,0.7128899999999999,0.8388200000000001,0.84551,0.24436999999999998,0.26861999999999997,0.27037,0.022536,0.71053,0.47475,0.63144,0.45673,0.7732,0.35135,0.30929,0.41378000000000004,0.52193,0.14841,0.27163000000000004,0.84549,0.10851,0.35604,0.74705,0.86661,0.87182,0.30113,0.34071,0.33464,0.022357,0.76623,0.52128,0.7036100000000001,0.52752,0.80412,0.36985999999999997,0.27604,0.3446,0.52193,0.14841,0.27163000000000004,0.84549,0.10851,0.34969,0.74705,0.86661,0.87182,0.28481999999999996,0.34071,0.33464,0.019622999999999998,0.76623,0.5,0.7036100000000001,0.52752,0.80412,0.36985999999999997,0.19318,0.3446
2,4,0.31728,0.044468,0.41761000000000004,0.9374899999999999,0.15134,0.26773,0.82183,0.95865,0.9647700000000001,0.079452,0.082134,0.1019,0.0064605,0.5375,0.71795,0.5836,0.7729699999999999,0.17347,0.37975,0.20062,0.29069,0.27216,0.044087,0.36275,0.9392299999999999,0.11439,0.19687000000000002,0.83231,0.95885,0.9622700000000001,0.044393,0.08884700000000001,0.08896,0.021763,0.48193,0.72632,0.43526000000000004,0.62264,0.80612,0.38158000000000003,0.12095999999999998,0.43549,0.21211999999999998,0.17878,0.29904000000000003,0.90307,0.12997,0.17540999999999998,0.81021,0.9156700000000001,0.92037,0.16426,0.18928,0.18548,0.023066,0.77647,0.69792,0.5,0.61538,0.81443,0.38666999999999996,0.17684,0.17046,0.18229,0.10332000000000001,0.20521999999999999,0.90217,0.06068099999999999,0.16957,0.8096399999999999,0.91496,0.9194200000000001,0.14651,0.1643,0.16483,0.021284,0.74324,0.71,0.47948999999999997,0.61538,0.81443,0.39189,0.12183,0.17959,0.14785,0.10822000000000001,0.21643,0.8972700000000001,0.049686,0.14949,0.81703,0.9080600000000001,0.91241,0.18497,0.20600000000000002,0.20628000000000002,0.021284,0.7368399999999999,0.73737,0.39948,0.64904,0.80412,0.39189,0.11027999999999999,0.2256,0.13596,0.088135,0.18685,0.8972700000000001,0.049686,0.093551,0.81703,0.9080600000000001,0.91241,0.18084,0.22269,0.22048,0.021284,0.72727,0.7234,0.39948,0.66514,0.80412,0.39726,0.085779,0.24555,0.13596,0.088135,0.18685,0.8972700000000001,0.049686,0.091882,0.81703,0.9080600000000001,0.91241,0.17105,0.22269,0.22048,0.018681,0.72727,0.71111,0.39948,0.66514,0.80412,0.39726,0.060032,0.24555
3,4,0.40226999999999996,0.06757,0.36364,0.92937,0.21075,0.38673,0.81315,0.95447,0.95367,0.067275,0.099915,0.09982200000000001,0.06968200000000001,0.5125,0.66667,0.6119899999999999,0.57297,0.8265299999999999,0.36709,0.31481,0.37593000000000004,0.44536000000000003,0.16415,0.55392,0.9349200000000001,0.30504000000000003,0.31682,0.81615,0.9638,0.9608,0.10692,0.13754,0.14225,0.023226,0.6506,0.6,0.58127,0.48585,0.83673,0.36841999999999997,0.32897,0.27663000000000004,0.45657,0.19798,0.48325,0.93491,0.25066,0.37631,0.82385,0.95916,0.9565,0.14432,0.1371,0.13638,0.024423,0.7058800000000001,0.63542,0.50802,0.56731,0.76289,0.36,0.30396,0.27114,0.43403,0.18081,0.31651999999999997,0.93811,0.11331,0.45507,0.82155,0.9651299999999999,0.96265,0.10196000000000001,0.10339000000000001,0.10680999999999999,0.042568,0.6351399999999999,0.62,0.44103000000000003,0.39904,0.92784,0.36486,0.31354,0.29925999999999997,0.39746,0.18011,0.36473,0.94009,0.10450999999999999,0.45573,0.83531,0.9651299999999999,0.96265,0.10188,0.10339000000000001,0.10680999999999999,0.042568,0.61842,0.61616,0.34021,0.39904,0.92784,0.36486,0.29643,0.42151000000000005,0.20614000000000002,0.20221,0.22837,0.91455,0.060537,0.16621,0.81091,0.9397,0.9374600000000001,0.15338,0.18589,0.18504,0.041852999999999994,0.80519,0.7234,0.45103000000000004,0.51835,0.91753,0.36985999999999997,0.18445999999999999,0.25427,0.20614000000000002,0.20221,0.22837,0.91455,0.060537,0.16325,0.81091,0.9397,0.9374600000000001,0.14507,0.18589,0.18504,0.036735000000000004,0.80519,0.71111,0.45103000000000004,0.51835,0.91753,0.36985999999999997,0.12909,0.25427
4,4,0.32578,0.16224,0.49148000000000003,0.75943,0.18105,0.70023,0.64031,0.78837,0.79494,0.24079,0.19419,0.22749,0.51961,0.775,0.47436000000000006,0.95268,0.09729700000000001,0.9898,0.34176999999999996,0.75617,0.20037,0.23711,0.037866000000000004,0.41912,0.75695,0.15744,0.39896,0.64162,0.78541,0.7922899999999999,0.14673,0.12817,0.15138,0.20593000000000003,0.7469899999999999,0.56842,0.66942,0.16038,0.9898,0.34210999999999997,0.1849,0.29546999999999995,0.21818,0.12347000000000001,0.46651000000000004,0.79978,0.20159000000000002,0.43328,0.7136899999999999,0.8140000000000001,0.8159,0.23623000000000002,0.20079,0.21129,0.21458000000000002,0.91765,0.67708,0.69786,0.16827,1.0,0.37333,0.26495,0.11108,0.26563000000000003,0.21035,0.34957,0.77057,0.11703,0.8,0.7087,0.77571,0.7741100000000001,0.19630999999999998,0.2149,0.23640999999999998,0.42622,0.8648600000000001,0.59,0.68718,0.048076999999999995,1.0,0.40541,0.5340600000000001,0.15411,0.24324,0.20967,0.40281,0.7722,0.10794000000000001,0.80116,0.72058,0.77571,0.7741100000000001,0.19614,0.2149,0.23640999999999998,0.42622,0.84211,0.58586,0.58763,0.048076999999999995,1.0,0.40541,0.5058,0.23585,0.34210999999999997,0.32253000000000004,0.39446,0.75839,0.23015,1.0,0.68177,0.77267,0.77546,0.21443,0.20581,0.2215,0.87784,0.84416,0.45745,0.63402,0.0,1.0,0.38356,0.99936,0.26011,0.34210999999999997,0.32253000000000004,0.39446,0.75839,0.23015,0.98216,0.68177,0.77267,0.77546,0.20282,0.20581,0.2215,0.77049,0.84416,0.43333,0.63402,0.0,1.0,0.38356,0.69939,0.26011
5,1,0.59773,0.027619,0.41761000000000004,0.66373,0.21075,0.5286,0.97239,0.44533,0.52903,0.14795,0.23483,0.27873000000000003,0.040148,0.425,0.42308,0.66246,0.5027,0.69388,0.8734200000000001,0.24691,0.53846,0.46392,0.029749,0.375,0.60917,0.18819,0.29857,0.92265,0.38784,0.47231000000000006,0.24802,0.24802,0.2724,0.00036576,0.78313,0.6736800000000001,0.71901,0.7169800000000001,0.54082,0.90789,0.13097,0.20012,0.17778,0.053080999999999996,0.23445,0.61752,0.12334,0.12894,0.90646,0.40896,0.49257,0.34636999999999996,0.30371,0.31845999999999997,0.001163,0.88235,0.8125,0.69786,0.8269200000000001,0.53608,0.88,0.079924,0.13075,0.54688,0.05923099999999999,0.32696,0.6051300000000001,0.11640999999999999,0.48406000000000005,0.89649,0.397,0.4772,0.32097,0.31438,0.33254,0.015918,0.82432,0.62,0.74359,0.5625,0.70103,0.89189,0.18603,0.19908,0.32591,0.09792100000000001,0.28257,0.61064,0.05711,0.33382,0.9142299999999999,0.4039,0.48003,0.42021000000000003,0.36983,0.37829,0.023431,0.84211,0.78788,0.63918,0.70673,0.6701,0.8783799999999999,0.17247,0.18305,0.29971,0.079748,0.24394000000000002,0.61064,0.05711,0.2089,0.9142299999999999,0.4039,0.48003,0.41081999999999996,0.3998,0.40433,0.023431,0.8311700000000001,0.7766,0.63918,0.72018,0.6701,0.89041,0.13415,0.2038,0.29971,0.079748,0.24394000000000002,0.61064,0.05711,0.20517,0.9142299999999999,0.4039,0.48003,0.38858000000000004,0.3998,0.40433,0.020565,0.8311700000000001,0.76667,0.63918,0.72018,0.6701,0.89041,0.09388400000000001,0.2038
6,7,0.056657000000000006,0.0059058999999999995,0.22443000000000002,0.83075,0.019802,0.073227,0.7073,0.8590899999999999,0.86603,0.9701700000000001,0.97178,0.9798600000000001,0.046147,0.5625,0.8589700000000001,0.47318999999999994,0.6108100000000001,0.62245,0.35443,0.033951,0.48696000000000006,0.041237,0.00078286,0.18873,0.82936,0.01722,0.041721,0.70898,0.85772,0.8648100000000001,0.6461,0.7014100000000001,0.69066,0.018288,0.5421699999999999,0.88421,0.25069,0.60849,0.62245,0.35525999999999996,0.0046225,0.6582,0.040404,0.00057696,0.18420999999999998,0.8305600000000001,0.018568,0.046477,0.71134,0.85772,0.8648100000000001,0.58868,0.60651,0.58297,0.019384000000000002,0.52941,0.8854200000000001,0.14706,0.60096,0.61856,0.34667,0.003776,0.82836,0.375,0.054754,0.28522,0.32759,0.096594,0.35507,0.3023,0.32621999999999995,0.33389,0.6685300000000001,0.62127,0.62442,0.024861,0.9189200000000001,0.57,0.81282,0.46635,0.87629,0.39189,0.14148,0.096947,0.3434,0.053943,0.32866,0.32828,0.08909199999999999,0.35559,0.30737,0.32621999999999995,0.33389,0.66796,0.62127,0.62442,0.024861,0.89474,0.56566,0.71392,0.46635,0.87629,0.39189,0.13308,0.16274,0.3114,0.05125,0.30623,0.37898000000000004,0.087379,0.20981,0.34686999999999996,0.38025,0.38919000000000004,0.75579,0.86392,0.86403,0.019496,0.87013,0.5957399999999999,0.71649,0.5642199999999999,0.80412,0.38356,0.10737999999999999,0.18596,0.3114,0.05125,0.30623,0.37898000000000004,0.087379,0.20606999999999998,0.34686999999999996,0.38025,0.38919000000000004,0.71487,0.86392,0.86403,0.017111,0.87013,0.5777800000000001,0.71649,0.5642199999999999,0.80412,0.38356,0.075152,0.18596
7,7,0.0,0.013549,0.0625,0.9481299999999999,0.015559,0.018307,0.8306,0.9686,0.9772200000000001,0.26636,0.26164,0.19905,0.046147,0.4375,0.9102600000000001,0.5489,0.71892,0.5918399999999999,0.37975,0.043210000000000005,0.46916,0.0,0.002843,0.046569,0.92305,0.00492,0.0052151,0.81161,0.943,0.9515,0.39037,0.49563,0.47898,0.018288,0.40963999999999995,0.9684200000000001,0.33058000000000004,0.71226,0.57143,0.38158000000000003,0.0069337,0.49521000000000004,0.0,0.0026375,0.045455,0.92438,0.005305,0.004497800000000001,0.8143199999999999,0.943,0.9515,0.35568,0.42857,0.4043,0.019384000000000002,0.4,0.96875,0.2246,0.70673,0.56701,0.37333,0.0056638999999999995,0.63352,0.043403,0.0046442,0.095652,0.66337,0.020433,0.04058,0.56733,0.68477,0.69339,1.0,1.0,1.0,0.013772,0.75676,0.87,0.48205,0.78365,0.42268,0.35135,0.011354000000000001,0.26984,0.039746,0.00379,0.11022,0.66477,0.018846,0.040639,0.5768399999999999,0.68477,0.69339,0.99915,1.0,1.0,0.013772,0.7368399999999999,0.86869,0.38144,0.78365,0.42268,0.35135,0.009535700000000001,0.38388,0.3114,0.05125,0.30623,0.37898000000000004,0.087379,0.20981,0.34686999999999996,0.38025,0.38919000000000004,0.75579,0.86392,0.86403,0.019496,0.87013,0.5957399999999999,0.71649,0.5642199999999999,0.80412,0.38356,0.10737999999999999,0.18596,0.3114,0.05125,0.30623,0.37898000000000004,0.087379,0.20606999999999998,0.34686999999999996,0.38025,0.38919000000000004,0.71487,0.86392,0.86403,0.017111,0.87013,0.5777800000000001,0.71649,0.5642199999999999,0.80412,0.38356,0.075152,0.18596
8,6,0.16714,0.29998,0.19034,0.8801,0.042433,0.1373,0.72928,0.91294,0.93484,0.10745999999999999,0.14140999999999998,0.15373,0.022612,0.475,0.87179,0.6845399999999999,0.9189200000000001,0.5,0.34176999999999996,0.40123000000000003,0.24775,0.045361,0.10618,0.13235,0.88582,0.03198,0.026076,0.74169,0.91814,0.93752,0.13672,0.14586,0.14246,0.003109,0.7349399999999999,0.9052600000000001,0.5482100000000001,0.9434,0.27551,0.34210999999999997,0.088598,0.15600999999999998,0.044444,0.106,0.12919,0.8871,0.034483,0.028486,0.74417,0.91814,0.93752,0.12457,0.12612,0.12025,0.0032952,0.71765,0.90625,0.43583,0.94231,0.26804,0.33333,0.072373,0.22801,0.027777999999999997,0.07359199999999999,0.067826,0.8977200000000001,0.020433,0.017391,0.76852,0.9234100000000001,0.9396,0.21425999999999998,0.13727999999999999,0.12753,0.00035772,0.90541,0.91,0.5359,0.96635,0.082474,0.35135,0.051092,0.091661,0.025437,0.072797,0.07815599999999999,0.8996200000000001,0.018846,0.017417,0.7814,0.9234100000000001,0.9396,0.21408000000000002,0.13727999999999999,0.12753,0.00035772,0.8815799999999999,0.90909,0.43556999999999996,0.96635,0.082474,0.35135,0.047264,0.15597,0.023392,0.059287,0.067474,0.8996200000000001,0.018846,0.010898999999999999,0.7814,0.9234100000000001,0.9396,0.2093,0.1484,0.13631,0.00035772,0.87013,0.9042600000000001,0.43556999999999996,0.9678899999999999,0.082474,0.35616,0.036762,0.17723,0.023392,0.059287,0.067474,0.8996200000000001,0.018846,0.010705,0.7814,0.9234100000000001,0.9396,0.19797,0.1484,0.13631,0.00031397,0.87013,0.9,0.43556999999999996,0.9678899999999999,0.082474,0.35616,0.025727999999999997,0.17723
9,1,0.3881,0.024839,0.36932,0.4264,0.26166999999999996,0.35469,0.72163,0.24211,0.28739000000000003,0.20274,0.2814,0.27281,0.048454000000000004,0.5875,0.53846,0.71924,0.60541,0.4898,0.9746799999999999,0.17593,0.50575,0.2,0.0060157,0.33824,0.43288000000000004,0.18942,0.14862999999999998,0.73827,0.23854,0.28917,0.20175,0.23263000000000003,0.25223,0.017740000000000002,0.68675,0.70526,0.51791,0.64623,0.5,0.9868399999999999,0.034669,0.41098999999999997,0.23636,0.02584,0.21531,0.49143000000000003,0.18037,0.17840999999999999,0.76462,0.31522,0.35849000000000003,0.56817,0.40284000000000003,0.40305,0.0081411,0.9294100000000001,0.72917,0.76203,0.80288,0.3299,0.89333,0.064821,0.09686900000000001,0.20313,0.014933000000000002,0.14435,0.48673999999999995,0.08421100000000001,0.17246,0.7639,0.30946999999999997,0.35078000000000004,0.50678,0.34968,0.35836,0.007512100000000001,0.9189200000000001,0.74,0.73077,0.80288,0.3299,0.90541,0.044105,0.10286,0.27663000000000004,0.021858000000000002,0.31864000000000003,0.40331,0.11135999999999999,0.27865999999999996,0.62058,0.27251,0.29548,0.93586,0.41418,0.44715,0.018065,0.9868399999999999,0.56566,0.6494800000000001,0.52404,0.73196,0.8378399999999999,0.070066,0.011970999999999999,0.25439,0.017802000000000002,0.27509,0.40331,0.11135999999999999,0.17439000000000002,0.62058,0.27251,0.29548,0.91496,0.44775,0.47793,0.018065,0.97403,0.54255,0.6494800000000001,0.54587,0.73196,0.8493200000000001,0.054499,0.035935,0.25439,0.017802000000000002,0.27509,0.40331,0.11135999999999999,0.17128,0.62058,0.27251,0.29548,0.86541,0.44775,0.47793,0.015856,0.97403,0.52222,0.6494800000000001,0.54587,0.73196,0.8493200000000001,0.03814,0.035935
